Research ID,unused,Subgroup icon,Major tech,Main icon,IMD,IMD2,MsgName,StructName,CompName,CompType,ResearchPoints,keyTopic,unused,unused,unused,unused,unused,unused,0
R-Defense-Empl3-HowitzerBB,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl3-HowitzerBB,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl3-HowitzerGattling,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl3-HowitzerGattling,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Empl4-HowitzerGauss,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl4-HowitzerGauss,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl4-HowitzerGaussHvy,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl4-HowitzerGaussHvy,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl4-HowitzerGaussRot,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl4-HowitzerGaussRot,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Empl4-HowitzerGaussInc,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl4-HowitzerGaussInc,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl4-HowitzerGaussHvyPlas,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl4-HowitzerGaussHvyPlas,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl4-HowitzerGaussRotPlas,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl4-HowitzerGaussRotPlas,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Empl4-HowitzerGaussRamjet,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl4-HowitzerGaussRamjet,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl4-HowitzerGaussRamjetHvy,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl4-HowitzerGaussRamjetHvy,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl4-HowitzerGaussRamjetRot,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl4-HowitzerGaussRamjetRot,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Empl4-HowitzerGaussBB,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl4-HowitzerGaussBB,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl4-HowitzerGattlingGauss,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl4-HowitzerGattlingGauss,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Empl-Cannon-Flak,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,AASite-QuadBof,0,0,1,0,1,0,1,0,1,0,0
R-Defense-Empl-Flame1Mk1,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl-Flame1Mk1,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl-Flame1Med,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl-Flame1Med,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl-Flame1Hvy,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl-Flame1Hvy,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl2-Flame2,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl2-Flame2,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Empl2-Flame2Med,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl2-Flame2Med,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Empl2-Flame2Hvy,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl2-Flame2Hvy,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Empl3-PlasmiteFlamer,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl3-PlasmiteFlamer,0,BODY,1,0,1,0,1,2,1,0,0
R-Defense-Empl3-PlasmiteFlamerMed,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl3-PlasmiteFlamerMed,0,BODY,1,0,1,0,1,2,1,0,0
R-Defense-Empl3-PlasmiteFlamerHvy,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl3-PlasmiteFlamerHvy,0,BODY,1,0,1,0,1,2,1,0,0
R-Defense-Empl-Laser-AA,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl-Laser-AA,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl3-Laser-AA2,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl3-Laser-AA2,0,PROPULSION,1,0,1,0,1,0,1,0,0
R-Defense-Empl-MG-AALgt,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl-MG-AALgt,0,0,1,1,1,0,1,0,1,0,0
R-Defense-Empl-MG-AA,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl-MG-AA,0,0,1,1,1,0,1,0,1,0,0
R-Defense-Empl2-MG-AA2Lgt,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl2-MG-AA2Lgt,0,0,1,0,2,0,1,1,1,0,0
R-Defense-Empl2-MG-AA2,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl2-MG-AA2,0,0,1,0,2,0,1,1,1,0,0
R-Defense-Empl3-Railgun-GattlingAALgt,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl3-Railgun-GattlingAALgt,0,0,1,0,2,0,1,1,1,0,0
R-Defense-Empl3-Railgun-GattlingAA,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl3-Railgun-GattlingAA,0,0,1,0,2,0,1,1,1,0,0
R-Defense-Empl3-Railgun-Flak,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl3-Railgun-Flak,0,0,1,1,1,0,1,0,1,0,0
R-Defense-Empl4-Railgun-GattlingAA,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl4-Railgun-GattlingAA,0,0,1,0,2,0,1,1,1,0,0
R-Defense-Empl-Rocket-MRL,Level One-Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Emplacement-MRL-pit,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl-Rocket-MRLHvy,Level One-Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl-Rocket-MRLHvy,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl2-Rocket-Ripple,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Emplacement-Rocket06-IDF,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl-Rocket-Sunburst,Level All,0,1,IMAGE_RES_DEFENCE,0,0,0,P0-AASite-Sunburst,0,PROPULSION,1,0,1,0,1,0,1,0,0
R-Defense-Empl2-Rocket-SAM,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl2-Rocket-SAM,0,0,1,0,1,0,1,0,1,0,0
R-Defense-Empl2-Rocket-SAMHvy,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl2-Rocket-SAMHvy,0,0,1,0,1,0,1,0,1,0,0
R-Defense-Empl3-Rocket-SAM2,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,P0-AASite-SAM1,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Empl3-Rocket-SAM2Hvy,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,P0-AASite-SAM2,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Empl3-Rocket-Seraph,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Emplacement-MdART-pit,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Empl3-Rocket-SeraphHvy,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl3-Rocket-SeraphHvy,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Empl3-Rocket-Archangel,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Emplacement-HvART-pit,0,0,1,0,1,0,1,3,1,0,0
R-Defense-Empl3-Rocket-Cherub,Level All,0,1,IMAGE_RES_DEFENCE,0,0,0,Empl3-Rocket-Cherub,0,PROPULSION,1,0,1,0,1,0,1,0,0
R-Defense-Empl2-Rocket-TopAttack,Level One-Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl2-Rocket-TopAttack,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl2-Rocket-TopAttackHvy,Level One-Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl2-Rocket-TopAttackHvy,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl2-Rocket-TopAtkInc,Level One-Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl2-Rocket-TopAtkInc,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl2-Rocket-TopAtkIncHvy,Level One-Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl2-Rocket-TopAtkIncHvy,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl3-Rocket-TopAtkPlas,Level One-Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl3-Rocket-TopAtkPlas,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl3-Rocket-TopAtkPlasHvy,Level One-Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl3-Rocket-TopAtkPlasHvy,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl4-Rocket-LasProp-AT,Level One-Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl4-Rocket-LasProp-AT,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl4-Rocket-LasProp-AP,Level One-Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl4-Rocket-LasProp-AP,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl4-Rocket-LasProp-Plas,Level One-Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl4-Rocket-LasProp-Plas,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl3-TBM-FuelAir,Level One-Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl3-TBM-FuelAir,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl3-TBM-Earthquake,Level One-Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl3-TBM-Earthquake,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl3-TBM-Plasmite,Level One-Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl3-TBM-Plasmite,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Empl3-TBM-Precision,Level One-Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Empl3-TBM-Precision,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Tower-Cannon-Lgt,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower-Cannon-Lgt,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Tower-Cannon-Med,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower-Cannon-Med,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Tower-Cannon-Aslt,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower-Cannon-Aslt,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Tower2-Cannon-HPVLgt,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower2-Cannon-HPVLgt,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Tower2-Cannon-HPVMed,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower-VulcanCan,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Tower2-Cannon-HPVAslt,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower2-Cannon-HPVAslt,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Tower2-Cannon-Shotgun,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower2-Cannon-Shotgun,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Tower2-EMP-Cannon,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower2-EMP-Cannon,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Tower2-Laser-AP1,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower2-Laser-AP1,0,0,1,0,1,0,1,0,1,0,0
R-Defense-Tower2-Laser-AT1,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower2-Laser-AT1,0,0,1,0,1,0,1,0,1,0,0
R-Defense-Tower3-Laser-AP3,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower3-Laser-AP3,0,0,1,0,1,0,1,0,1,0,0
R-Defense-Tower3-Laser-AT3,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower3-Laser-AT3,0,0,1,0,1,0,1,0,1,0,0
R-Defense-Tower-MG1,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,GuardTower1,0,0,1,1,1,0,1,0,1,0,0
R-Defense-Tower-MG2,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,GuardTower2,0,0,1,1,1,0,1,0,1,0,0
R-Defense-Tower-MG3,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,GuardTower3,0,0,1,1,1,0,1,0,1,0,0
R-Defense-Tower2-MG4,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,GuardTower-RotMg,0,0,1,1,1,0,1,0,1,0,0
R-Defense-Tower-MG-AntiTank,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower-MG-AntiTank,0,0,1,1,1,0,1,0,1,0,0
R-Defense-Tower2-MG-AntiTank2,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower2-MG-AntiTank2,0,0,1,1,1,0,1,0,1,0,0
R-Defense-Tower-MG3Inc,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower-MG3Inc,0,0,1,1,1,0,1,0,1,0,0
R-Defense-Tower3-MG4Inc,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower3-MG4Inc,0,0,1,1,1,0,1,0,1,0,0
R-Defense-Tower3-Railgun-Gattling,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower3-Railgun-Gattling,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Tower3-Railgun-GattlingInc,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower3-Railgun-GattlingInc,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Tower3-Railgun-GattlingTwin,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower3-Railgun-GattlingTwin,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Tower3-Railgun-GattlingIncTwin,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower3-Railgun-GattlingIncTwin,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Tower3-MG-AntiTankGss,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower3-MG-AntiTankGss,0,0,1,1,1,0,1,0,1,0,0
R-Defense-Tower4-Railgun-Gattling,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower4-Railgun-Gattling,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Tower4-Railgun-GattlingInc,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower4-Railgun-GattlingInc,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Tower3-Railgun-Lgt,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,GuardTower-Rail1,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Tower3-Railgun-Med,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower3-Railgun-Med,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Tower3-Railgun-Aslt,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower3-Railgun-Aslt,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Tower3-Railgun-Shotgun,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower3-Railgun-Shotgun,0,0,1,0,1,0,1,1,1,0,0
R-Defense-Tower-Rocket-AT,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,GuardTower5,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Tower2-Rocket-AT2,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower2-Rocket-AT2,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Tower3-Rocket-AT3,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,GuardTower-ATMiss,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Tower-Rocket-Pod,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,GuardTower6,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Tower2-Rocket-Pod2,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower2-Rocket-Pod2,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Tower3-Rocket-Pod3,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,Tower3-Rocket-Pod3,0,0,1,0,2,0,1,0,1,0,0
R-Defense-Tower3-SpyTurretNEXUS,Level All,0,0,IMAGE_RES_SYSTEMTECH,icmolql.pie,0,0,Sys-SpyTower,0,BODY,1,1,1,0,0,0,1,0,0
R-Defense-WallTower-Cannon-Lgt,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower02,0,0,1,0,2,0,1,0,1,0,0
R-Defense-WallTower-Cannon-Med,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower03,0,0,1,0,2,0,1,1,1,0,0
R-Defense-WallTower-Cannon-Hvy,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower04,0,0,1,0,2,0,1,0,1,0,0
R-Defense-WallTower2-Cannon-HPVMed,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-HPVcannon,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower-Cannon-Aslt,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Wall-VulcanCan,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower-Cannon-TwinAslt,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-Cannon-TwinAslt,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower2-Cannon-HPVLgt,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-Cannon-HPVLgt,0,0,1,0,2,0,1,0,1,0,0
R-Defense-WallTower2-Cannon-HPVAslt,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-Cannon-HPVAslt,0,0,1,0,2,0,1,1,1,0,0
R-Defense-WallTower2-Cannon-HPVHvy,Level One,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-Cannon-HPVHvy,0,0,1,0,2,0,1,0,1,0,0
R-Defense-WallTower2-Cannon-HPVTwinAslt,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-Cannon-HPVTwinAslt,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower2-Cannon-Shotgun,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-Cannon-Shotgun,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower-Cannon-Flak,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-DoubleAAGun,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower2-Cannon-Gattling,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-Cannon-Gattling,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower3-Cannon-HPVGattling,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Cannon-HPVGattling,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower3-Cannon-Ramjet,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Cannon-Ramjet,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower2-Cannon-Inc,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-Cannon-Inc,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower3-Cannon-Plas,Level Two-Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Cannon-Plas,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower2-EMP-Cannon,Level All,IMAGE_RES_GRPUPG,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-EMP,0,BODY,1,0,1,0,1,0,1,0,0
R-Defense-WallTower4-Flamer-PlasmaCannon,Level All,IMAGE_RES_GRPUPG,0,IMAGE_RES_DEFENCE,0,0,0,WallTower4-Flamer-PlasmaCannon,0,BODY,1,0,1,0,1,0,1,0,0
R-Defense-WallTower2-Laser-AP1,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-Laser-AP1,0,0,1,0,1,0,1,0,1,0,0
R-Defense-WallTower2-Laser-AT1,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-Laser-AT1,0,0,1,0,1,0,1,0,1,0,0
R-Defense-WallTower2-Laser-AP2,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-Laser-AP2,0,0,1,0,1,0,1,0,1,0,0
R-Defense-WallTower2-Laser-AT2,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-Laser-AT2,0,0,1,0,1,0,1,0,1,0,0
R-Defense-WallTower3-Laser-AP3,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Laser-AP3,0,0,1,0,1,0,1,0,1,0,0
R-Defense-WallTower3-Laser-AT3,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Laser-AT3,0,0,1,0,1,0,1,0,1,0,0
R-Defense-WallTower3-Laser-AP4,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Laser-AP4,0,0,1,0,1,0,1,0,1,0,0
R-Defense-WallTower3-Laser-AT4,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Laser-AT4,0,0,1,0,1,0,1,0,1,0,0
R-Defense-WallTower4-Laser-Plasma,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower4-Laser-Plasma,0,0,1,0,1,0,1,0,1,0,0
R-Defense-WallTower-Laser-AA,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-Laser-AA,0,0,1,0,1,0,1,0,1,0,0
R-Defense-WallTower3-Laser-AA2,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Laser-AA2,0,0,1,0,1,0,1,0,1,0,0
R-Defense-WallTower-MG3,Level One-Two,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower01,0,0,1,0,3,0,1,0,1,0,0
R-Defense-WallTower-MG3Twin,Level One-Two,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-MG3Twin,0,0,1,0,3,0,1,0,1,0,0
R-Defense-WallTower2-MG4,Level Two,0,0,IMAGE_RES_DEFENCE,0,0,0,Wall-RotMg,0,0,1,0,2,0,1,1,1,0,0
R-Defense-WallTower2-MG5,Level All,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-TwinAssaultGun,0,PROPULSION,1,0,1,0,1,1,1,0,0
R-Defense-WallTower-MG-AntiTank,Level All,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-MG-AntiTank,0,PROPULSION,1,0,1,0,1,0,1,0,0
R-Defense-WallTower-MG-AntiTankTwin,Level All,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-MG-AntiTankTwin,0,PROPULSION,1,0,1,0,1,0,1,0,0
R-Defense-WallTower2-MG-AntiTank2,Level All,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-MG-AntiTank2,0,PROPULSION,1,0,1,0,1,0,1,0,0
R-Defense-WallTower2-MG-AntiTank2Twin,Level All,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-MG-AntiTank2Twin,0,PROPULSION,1,0,1,0,1,0,1,0,0
R-Defense-WallTower-MG-AALgt,Level All,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-MG-AALgt,0,PROPULSION,1,0,1,0,1,0,1,0,0
R-Defense-WallTower-MG-AA,Level All,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-MG-AA,0,PROPULSION,1,0,1,0,1,0,1,0,0
R-Defense-WallTower2-MG-AA2Lgt,Level All,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-MG-AA2Lgt,0,PROPULSION,1,0,1,0,1,0,1,0,0
R-Defense-WallTower2-MG-AA2,Level All,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower2-MG-AA2,0,PROPULSION,1,0,1,0,1,0,1,0,0
R-Defense-WallTower-MG3Inc,Level All,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-MG3Inc,0,PROPULSION,1,0,1,0,1,0,1,0,0
R-Defense-WallTower-MG3IncTwin,Level All,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-MG3IncTwin,0,PROPULSION,1,0,1,0,1,0,1,0,0
R-Defense-WallTower3-MG4Inc,Level All,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-MG4Inc,0,PROPULSION,1,0,1,0,1,0,1,0,0
R-Defense-WallTower3-MG4IncTwin,Level All,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-MG4IncTwin,0,PROPULSION,1,0,1,0,1,0,1,0,0
R-Defense-WallTower3-Railgun-Gattling,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Railgun-Gattling,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower3-Railgun-GattlingInc,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Railgun-GattlingInc,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower3-Railgun-GattlingTwin,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Railgun-GattlingTwin,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower3-Railgun-GattlingIncTwin,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Railgun-GattlingIncTwin,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower3-Railgun-GattlingAALgt,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Railgun-GattlingAALgt,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower3-Railgun-GattlingAA,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-Railgun-GattlingAA,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower3-MG-AntiTankGss,Level All,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-MG-AntiTankGss,0,PROPULSION,1,0,1,0,1,0,1,0,0
R-Defense-WallTower3-MG-AntiTankGssTwin,Level All,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower3-MG-AntiTankGssTwin,0,PROPULSION,1,0,1,0,1,0,1,0,0
R-Defense-WallTower4-Railgun-Gattling,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower4-Railgun-Gattling,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower4-Railgun-GattlingInc,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower4-Railgun-GattlingInc,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower4-Railgun-GattlingAA,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower4-Railgun-GattlingAA,0,0,1,0,1,0,1,1,1,0,0
R-Defense-WallTower-Railgun-Proto,Level Three,0,0,IMAGE_RES_DEFENCE,0,0,0,WallTower-Railgun-Proto,0,0,1,0,1,0,1,0,1,0,0
